movieId,tmdbId,budget,revenue,runtime,popularity,vote_average,vote_count,release_date,original_language,status
187067,50022,13500000,31626386,99,9.2708,5.9,545,2018-04-19,en,Released
187231,489931,3000000,2847319,117,5.2666,6.738,1247,2018-06-01,en,Released
187501,443463,0,0,109,5.907,6.8,1413,2018-06-29,en,Released
187505,400579,0,15636462,95,5.5927,6.773,1561,2018-05-04,en,Released
187531,520594,0,0,65,1.3065,7.902,256,2018-05-01,en,Released
187601,396806,20000000,1197741,100,6.1239,6.025,1783,2018-05-03,en,Released
187611,429300,35000000,59945012,96,11.0957,6.835,2737,2018-05-31,en,Released
187613,454983,0,0,105,11.9415,7.155,7513,2018-05-11,en,Released
187723,384677,0,0,105,6.6823,6.91,2849,2018-06-15,en,Released
187815,493099,0,2002767,98,3.09,7.478,314,2018-05-04,en,Released
188207,440298,4954500,18754051,88,6.1035,7.4,1618,2018-06-08,pl,Released
188303,442249,13000000,137056262,97,11.4012,5.996,4302,2018-07-04,en,Released
188305,443009,3500000,4200000,115,4.9229,6.675,782,2018-04-04,en,Released
188307,400155,80000000,528600000,97,17.8289,6.843,4802,2018-06-28,en,Released
188309,447200,125000000,304870828,102,10.9449,6.304,5447,2018-07-11,en,Released
188383,455839,0,0,87,6.5512,6.336,1392,2017-05-19,en,Released
188541,425972,0,56385,105,4.6283,6.4,1906,2017-10-06,en,Released
188623,491584,7280000,6591038,148,9.6073,7.4,1900,2018-05-17,ko,Released
188625,523902,,,,,,,,,
188679,401905,0,0,100,5.078,5.46,964,2018-05-12,en,Released
188697,481432,0,0,128,5.7636,7.395,791,2018-05-31,it,Released
188749,345887,62000000,190400157,121,24.0188,6.796,6160,2018-07-19,en,Released
188753,505058,1000000,16434588,92,5.7298,6.3,1708,2018-07-19,en,Released
188773,505192,0,0,120,11.2208,7.829,2377,2018-06-02,ja,Released
188829,517814,4000000,64978931,126,6.9341,8.2,2037,2018-09-20,ar,Released
188941,396461,8500000,2053469,139,7.4127,6.322,1677,2018-08-08,en,Released
189041,400535,35000000,75836683,122,16.879,6.945,4197,2018-06-27,en,Released
189203,500664,3000000,16976561,100,12.0475,7.514,5258,2018-05-31,en,Released
189241,406761,15000000,12371132,94,7.6877,6.073,1722,2018-06-07,en,Released
189331,454992,40000000,33562069,117,9.9452,6.367,2415,2018-08-02,en,Released
189363,402900,70000000,297718711,111,19.679,6.946,8992,2018-06-07,en,Released
189475,426613,900000,2019874,92,6.9658,6.891,1030,2018-07-18,en,Released
189567,511785,0,0,99,3.1614,6.6,1588,2018-04-16,en,Released
189577,411143,0,0,97,4.0491,6.162,1410,2018-06-29,en,Released
189783,420814,75000000,197744825,104,12.8035,7.292,2993,2018-08-01,en,Released
189805,433498,0,10060903,134,8.3124,7.32,2210,2017-09-07,en,Released
189873,514754,0,0,8,2.9742,7.548,1349,2018-06-15,en,Released
189885,486947,0,0,85,5.8183,7.308,1898,2018-02-22,da,Released
189893,420634,35000,421798,84,12.1616,6.299,3072,2018-01-25,en,Released
190085,475210,20000000,0,113,6.2339,5.289,2081,2018-07-13,en,Released
190089,529531,0,0,69,1.0334,7.888,308,2018-06-19,en,Released
190349,458344,0,0,97,8.6243,6.295,548,2018-08-16,en,Released
190401,474051,0,0,101,3.9812,6.479,818,2018-06-22,en,Released
190551,489930,0,0,95,5.3904,7.289,750,2018-07-20,en,Released
190555,489999,880000,75636047,102,9.2527,7.565,4371,2018-08-24,en,Released
190741,470229,1500000,42027,106,6.6513,6.914,1512,2018-08-10,en,Released
190939,484247,20000000,97644617,117,16.8862,6.637,4695,2018-09-13,en,Released
190947,457136,25000000,46712809,124,8.171,6.543,1971,2018-12-07,en,Released
190949,462919,0,0,105,3.7636,6.282,3476,2018-09-07,en,Released
191351,466282,0,0,100,12.0267,7.589,8773,2018-08-17,en,Released
191367,346910,88000000,160542134,107,13.6124,5.617,5275,2018-09-05,en,Released
191441,412988,40000000,27506452,91,7.0669,5.825,1110,2018-08-22,en,Released
191459,440161,38000000,13143056,121,7.8098,6.834,2153,2018-09-19,en,Released
191469,375588,100000000,86493046,116,12.1543,5.91,3216,2018-11-03,en,Released
191479,446894,80000000,214115531,96,10.7068,6.813,1664,2018-09-20,en,Released
191483,439079,22000000,366082797,96,22.0139,5.911,7311,2018-09-05,en,Released
191489,458594,25000000,53918723,102,9.76,6.738,2296,2018-09-06,en,Released
191799,429415,0,1451864,96,5.8128,6.064,2064,2018-07-15,en,Released
191869,429203,15800000,11277120,94,6.3226,6.429,1538,2018-09-27,en,Released
192045,465914,12000000,20572691,120,9.0182,6.886,1254,2018-12-14,en,Released
192109,489985,0,0,93,2.1138,7.702,205,2018-08-17,en,Released
192245,446021,32000000,31882724,141,10.5153,6.8,3975,2018-10-04,en,Released
192283,455207,30000000,238539198,121,11.3915,7.041,4052,2018-08-15,en,Released
192307,345940,150000000,530517320,113,23.8165,6.252,8387,2018-08-08,en,Released
192319,493551,24000000,17506878,124,6.494,6.671,1129,2018-08-29,en,Released
192357,454652,0,14273033,112,6.231,6.9,962,2018-09-21,en,Released
192379,369972,70000000,105713218,141,15.3182,7.04,5812,2018-10-10,en,Released
192381,424121,0,0,129,5.3218,6.158,1652,2018-09-21,en,Released
192383,451915,25000000,31749905,121,10.5379,7.557,2962,2018-10-12,en,Released
192385,332562,36000000,436388866,136,19.7399,7.489,12397,2018-10-03,en,Released
192389,335983,116000000,856085151,112,23.6677,6.823,17609,2018-09-28,en,Released
192393,454293,29000000,33157615,111,7.0505,6.113,1795,2018-09-27,en,Released
192503,502422,200000,448184,91,2.6824,6.765,464,2018-09-12,en,Released
192551,347375,35000000,66308758,94,13.3046,6.277,2522,2018-08-16,en,Released
192559,463821,42000000,131523093,105,11.5623,6.3,2365,2018-09-15,en,Released
192561,395841,0,0,125,4.4325,5.454,1072,2018-09-22,en,Released
192579,463272,25000000,158972570,88,11.9406,6.3,2848,2018-08-30,en,Released
192697,489929,7000000,2183025,90,5.1388,5.774,850,2018-08-02,en,Released
192803,424694,52000000,910813521,135,21.4305,7.95,18059,2018-10-24,en,Released
192997,517839,0,2000000,110,6.4855,6.686,946,2018-09-27,sv,Released
193041,513434,52406,27590180,96,3.5914,7.622,1037,2017-11-04,ja,Released
193065,426426,15000000,1140769,135,7.6077,7.615,4188,2018-11-21,es,Released
193147,398173,9800000,5566776,152,9.2741,7.109,3155,2018-10-04,en,Released
193175,407436,175000000,0,105,12.4035,6.475,2647,2018-11-25,en,Released
193185,532908,0,0,128,3.9962,7.103,491,2018-09-10,en,Released
193449,437586,1700000,9303022,86,6.3865,7.5,1864,2018-10-19,en,Released
193455,496743,0,40124,106,3.9237,6.117,456,2019-02-01,sv,Released
193477,454227,0,0,122,8.3644,6.831,1750,2018-09-06,en,Released
193589,472451,15000000,7900000,115,7.5299,6.977,1519,2018-09-24,en,Released
193599,507076,2900000,1696075,97,7.6424,7.037,2404,2018-09-19,fr,Released
193647,446807,43000000,35164920,115,8.692,6.161,1565,2018-10-25,en,Released
193697,376865,8933400,2133033,113,7.2266,5.7,1265,2018-09-26,en,Released
193916,475215,0,29863754,98,5.0362,7.157,889,2018-07-20,ja,Released
193942,491418,48000000,121000000,118,16.0607,7.489,3308,2018-11-13,en,Released
193944,537996,0,0,132,12.7335,7.132,4580,2018-11-09,en,Released
193950,515042,0,21790193,100,4.6141,7.898,1577,2018-09-28,en,Released
193952,399402,40000000,31672678,121,14.0953,6.908,2480,2018-10-19,en,Released
193954,426543,120000000,173961069,99,11.7425,6.1,2269,2018-10-26,en,Released
193956,360920,75000000,552976825,85,20.4029,6.9,4524,2018-11-08,en,Released
193958,480530,50000000,214200000,130,15.4896,7.035,5927,2018-11-21,en,Released
193960,417812,0,3097257,105,5.1998,6.619,797,2018-09-23,en,Released
194004,424139,10000000,259939869,106,13.9133,6.56,5163,2018-10-18,en,Released
194006,300681,30000000,8100000,107,8.4767,6.026,1535,2018-10-25,en,Released
194016,404368,175000000,529323962,112,19.6236,7.152,8282,2018-11-20,en,Released
194052,491472,0,0,111,5.7916,6.992,1613,2018-11-15,en,Released
194074,470044,23000000,34934009,133,10.1944,8.068,2255,2018-10-19,en,Released
194312,458342,0,0,124,3.4116,6.885,429,2018-10-05,en,Released
194348,401847,0,8586944,106,5.7617,6.809,1384,2018-10-19,en,Released
194396,438799,38000000,41657844,110,8.4648,6.732,3235,2018-11-01,en,Released
194400,401469,42000000,75984700,129,13.3887,6.478,2538,2018-11-06,en,Released
194448,490132,23000000,321752656,130,26.9852,8.225,13272,2018-11-16,en,Released
194664,543580,0,20904188,99,4.5137,7.766,701,2018-11-09,en,Released
194696,534780,4500000,40000000,139,3.3652,7.603,655,2018-10-05,hi,Released
194762,544431,0,167994,109,4.2003,6.403,838,2018-11-16,en,Released
194947,521935,1000000,0,95,3.386,5.849,1612,2018-10-01,en,Released
194951,405774,19800000,0,124,14.7306,6.8,10830,2018-12-13,en,Released
194959,471507,9000000,5580940,121,5.6024,5.911,820,2018-12-25,en,Released
195159,324857,90000000,394884133,117,41.8174,8.401,17901,2018-12-06,en,Released
195161,400650,130000000,348807090,131,13.2239,6.51,3525,2018-12-13,en,Released
195163,424783,135000000,467989645,114,15.1477,6.732,6842,2018-11-22,en,Released
195165,426563,42000000,40500000,90,7.8142,4.287,963,2018-12-25,en,Released
195167,339380,20000000,38755968,120,8.2593,7.323,1150,2018-12-25,en,Released
195209,461130,15000000,157209,99,7.3681,6.261,2248,2019-12-06,en,Released
195295,438674,15000000,660132,159,8.3407,6.602,1170,2019-02-21,en,Released
195305,394741,10000000,24420923,98,4.9984,6.928,1159,2018-12-28,en,Released
195497,429197,60000000,76100000,132,11.9714,7.013,3697,2018-12-25,en,Released
195639,556803,0,0,101,4.7092,7.0,2295,2018-10-25,en,Released
195777,428078,100000000,83869818,128,18.4667,6.254,5334,2018-11-27,en,Released
195823,527435,0,0,104,7.6383,7.153,2438,2018-11-22,en,Released
195849,472734,0,0,110,3.3207,6.8,1456,2018-12-20,en,Released
195921,504172,50000000,174800000,116,12.8474,6.871,5487,2018-12-14,en,Released
196067,489471,0,0,101,3.024,8.022,370,2017-11-01,en,Released
196223,456740,50000000,55065289,121,11.1651,5.578,3807,2019-04-10,en,Released
196417,166428,129000000,539987993,104,20.6151,7.751,7295,2019-01-03,en,Released
196887,487297,20000000,69766483,117,10.4468,6.193,1615,2019-02-08,en,Released
196889,450465,20000000,246999039,129,15.1773,6.665,9275,2019-01-16,en,Released
196891,280217,99000000,199603202,107,16.9483,6.644,2519,2019-02-06,en,Released
196893,438650,60000000,76419755,119,16.0298,5.878,2850,2019-02-07,en,Released
196895,452832,25000000,14500000,102,10.0795,5.468,1661,2019-01-24,en,Released
196937,503314,1000000,125002821,101,2.7074,7.961,3270,2018-12-14,ja,Released
196997,569547,0,0,90,5.9118,6.76,4266,2018-12-28,en,Released
197175,399579,170000000,405000000,122,21.8026,7.277,10400,2019-01-31,en,Released
197179,412656,125000000,26508132,109,12.7991,6.545,2697,2021-02-24,en,Released
197197,524348,8000000,275000,119,7.742,7.0,1196,2019-09-12,en,Released
197199,449563,31000000,48800000,88,6.563,6.196,3625,2019-02-13,en,Released
197201,445629,11000000,39055536,108,6.9492,6.838,1931,2019-02-14,en,Released
197203,399361,115000000,0,125,11.0023,6.335,3650,2019-03-06,en,Released
197207,453755,2000000,4100000,98,5.148,6.529,1436,2018-11-21,en,Released
197343,522681,9000000,155712077,99,12.6533,6.544,5170,2019-01-03,en,Released
197379,402871,0,0,8,1.5015,7.959,97,2016-06-19,en,Released
197529,440472,37500000,125856180,126,10.7974,7.116,1436,2019-01-10,en,Released
197537,463684,21000000,0,112,5.0331,5.38,2041,2019-02-01,en,Released
197651,504949,0,0,140,8.2209,7.155,3673,2019-10-11,en,Released
197663,512196,9000000,64600152,100,9.7343,6.3,3734,2019-02-13,en,Released
197689,483906,0,0,118,10.3614,6.411,2587,2019-01-25,en,Released
197691,567860,0,0,98,2.8368,6.933,1038,2019-01-18,en,Released
197707,433249,0,0,96,4.0502,4.982,1506,2019-01-18,en,Released
197711,458723,20000000,256071218,116,15.3988,6.9,8300,2019-03-14,en,Released
197875,457799,0,0,111,8.0091,7.0,3608,2019-05-02,en,Released
197877,565716,0,0,110,4.5456,7.171,535,2019-08-21,en,Released
197879,549559,0,0,93,2.8623,7.862,730,2019-03-01,en,Released
197881,529862,0,7439448,103,3.6548,6.637,519,2019-08-23,en,Released
197883,565310,3000000,23076657,100,6.2249,7.412,1586,2019-07-12,en,Released
197885,512263,3500000,3400977,94,6.0752,7.027,752,2019-11-07,en,Released
198145,543540,0,0,90,6.5624,6.427,3352,2019-04-12,en,Released
198147,527641,7000000,92600000,116,12.0049,8.2,5991,2019-03-14,en,Released
198151,335787,120000000,407141258,116,21.1489,6.871,7168,2022-02-10,en,Released
198153,441384,5000000,4554416,95,6.4861,5.659,582,2019-03-21,en,Released
198157,475303,25000000,23805899,92,0.995,6.476,2415,2019-07-26,en,Released
198185,452522,1800000,0,116,5.3908,8.467,675,1989-12-08,en,Released
198265,535167,48000000,0,126,6.5673,6.636,1210,2019-02-05,zh,Released
199073,429471,25000000,8808611,110,7.17,5.666,1306,2019-03-15,en,Released
199207,480414,9000000,123233739,93,13.6972,5.6,2735,2019-04-17,en,Released
199219,524251,3000000,0,98,9.8124,6.97,1718,2019-09-11,en,Released
199223,157433,21000000,113118226,101,12.3018,5.7,3504,2019-04-04,en,Released
199307,471506,0,0,98,8.5719,6.551,1488,2019-02-28,en,Released
199476,491480,0,0,113,8.8982,7.887,1923,2019-02-14,en,Released
199910,411728,25000000,4957273,124,6.2315,7.1,1316,2019-03-07,en,Released
199974,416144,25000000,16900000,123,6.8045,7.527,1797,2018-10-10,en,Released
200008,537915,14000000,69497587,106,17.5452,7.104,8571,2019-04-11,en,Released
200054,566228,0,0,119,4.2653,7.0,312,2019-01-24,en,Released
200110,327331,0,0,108,4.9147,7.439,1361,2019-03-18,en,Released
200200,529216,0,17325485,129,10.1404,7.5,2056,2018-11-30,es,Released
200256,329996,170000000,353284621,112,10.4727,6.583,4576,2019-03-27,en,Released
200306,505600,6000000,24849029,102,9.3814,6.992,2922,2019-05-24,en,Released
200322,449562,21000000,97400000,94,13.9872,6.191,2752,2019-05-09,en,Released
200332,504608,40000000,167300000,121,9.659,7.31,5085,2019-05-17,en,Released
200354,500682,49000000,0,133,8.9069,6.774,2303,2019-03-15,en,Released
200540,420817,183000000,1054304000,127,18.7764,7.077,10816,2019-05-22,en,Released
200630,458253,100000000,26565710,94,8.6281,6.9,961,2019-04-04,en,Released
200638,468224,20000000,8654322,112,6.0293,6.913,1584,2019-05-03,en,Released
200814,527261,0,2325977,91,8.087,6.026,1738,2019-05-16,en,Released
200818,458156,55000000,328349908,131,25.6485,7.438,12089,2019-05-15,en,Released
200820,373571,170000000,387300138,132,23.5352,6.684,6908,2019-05-29,en,Released
200822,320288,200000000,252442974,114,23.7224,5.959,7311,2019-06-05,en,Released
200824,412117,80000000,429434163,86,23.5606,6.951,3421,2019-05-24,en,Released
200838,447404,150000000,450063166,105,17.357,6.897,7521,2019-05-03,en,Released
200842,522518,16000000,78871079,109,12.1012,8.047,1654,2019-05-03,en,Released
200938,535581,11000000,15325468,104,10.9341,5.438,2939,2019-05-15,en,Released
201242,529962,0,0,90,3.7397,6.426,1503,2018-09-20,en,Released
201314,513083,0,0,103,4.5459,5.5,550,2019-05-08,en,Released
201340,503919,11000000,18262464,109,17.3695,7.463,5791,2019-10-18,en,Released
201368,459992,40000000,0,125,11.5267,6.702,2968,2019-05-02,en,Released
201444,565312,0,0,86,1.7599,7.111,185,2019-01-27,en,Released
201586,479455,110000000,253890701,115,16.3689,5.891,5516,2019-06-12,en,Released
201588,301528,175000000,1073841394,100,32.8233,7.5,11001,2019-06-19,en,Released
201594,531309,6000000,33224654,91,13.5981,6.175,3609,2019-05-09,en,Released
201646,530385,9000000,48498408,147,25.8134,7.143,8437,2019-07-03,en,Released
201729,502416,5000000,61220856,99,9.0212,5.816,2505,2019-05-29,en,Released
201737,474764,0,2679585,108,8.5571,6.093,1473,2020-01-16,en,Released
201749,514999,24000000,0,98,12.2258,6.252,4910,2019-05-25,en,Released
201773,429617,160000000,1132723226,129,35.4804,7.392,17633,2019-06-28,en,Released
201811,515195,26000000,154608856,116,8.9983,6.7,4365,2019-06-26,en,Released
202101,513045,16000000,32400000,93,6.6267,6.592,1452,2019-07-11,en,Released
202103,505948,0,643593,113,7.9392,6.716,2939,2019-06-07,en,Released
202155,480001,1800000,2400000,104,6.0378,6.586,865,2019-07-12,en,Released
202159,511987,13500000,91542097,87,14.0605,6.336,3468,2019-07-10,en,Released
202237,519010,10769016,37359689,114,6.9689,7.4,1950,2019-03-22,es,Released
202393,513576,0,0,102,5.5593,6.639,1435,2019-05-31,en,Released
202429,466272,95000000,393869691,162,38.7774,7.42,15270,2019-07-24,en,Released
202433,403300,9000000,4645140,173,6.4247,7.171,813,2019-08-27,en,Released
202439,496243,11363000,257591776,133,37.0539,8.5,21346,2019-05-30,ko,Released
202497,586863,2500000,54606372,104,7.5423,7.563,1630,2019-11-14,fr,Released
202519,533642,10000000,44902237,90,12.0322,5.963,2099,2019-06-19,en,Released
202575,523172,4000000,22384741,102,7.9514,6.4,900,2019-01-25,en,Released
202711,538225,0,0,110,5.6942,6.733,473,2019-05-31,en,Released
202749,531428,5740000,9923127,121,15.7087,8.1,3046,2019-09-06,fr,Released
202934,484641,34000000,31626978,119,15.2452,6.719,3098,2019-06-19,en,Released
203160,522039,0,2975184,121,4.7642,6.979,375,2019-06-07,en,Released
203208,417384,25000000,104545505,108,15.1321,6.49,2930,2019-08-08,en,Released
203218,521777,20000000,111037232,90,19.7907,6.831,2072,2019-08-14,en,Released
203222,420818,260000000,1662020819,118,25.0839,7.09,10908,2019-07-12,en,Released
203224,499701,49000000,120600000,102,15.1889,6.616,1867,2019-08-08,en,Released
203244,486131,30000000,21360215,111,6.6936,6.526,1925,2019-06-14,en,Released
203322,463257,6200000,23712097,97,7.0469,7.387,1668,2019-08-09,en,Released
203375,359724,97600000,225508210,153,25.8089,8.007,9313,2019-11-13,en,Released
203513,521029,27000000,231252591,106,13.695,6.404,3927,2019-06-26,en,Released
203519,384018,200000000,760098996,137,27.3505,6.821,7930,2019-07-31,en,Released
203619,610120,0,0,15,2.0291,7.274,496,2019-06-26,en,Released
203904,534259,8300000,18144644,117,7.2151,6.9,624,2019-08-09,en,Released
203934,539892,2000,368410,105,5.3358,6.743,1331,2019-09-12,en,Released
204152,458305,4000000,488000,99,10.9452,6.077,2755,2019-09-07,en,Released
204158,568160,11100000,192729404,112,11.059,7.974,2717,2019-07-19,ja,Released
204268,522938,50000000,91500000,89,14.9154,6.537,4340,2019-09-18,en,Released
204294,566222,0,0,114,3.8934,6.877,604,2019-01-26,en,Released
204318,400090,0,855756,136,5.4877,7.047,697,2018-09-23,en,Released
204352,419704,87500000,127461872,123,9.3175,6.138,7435,2019-09-17,en,Released
204542,474350,79000000,473123154,169,21.331,6.829,9853,2019-09-04,en,Released
204686,513310,45000000,2000000,101,10.1559,6.881,2013,2021-02-19,en,Released
204692,523139,0,0,101,8.0761,5.553,2467,2019-09-20,en,Released
204694,431693,100000000,171616764,102,14.1952,7.544,3052,2019-12-04,en,Released
204698,475557,55000000,1078958629,122,36.566,8.116,28350,2019-10-01,en,Released
204702,405177,20000000,0,109,5.7952,6.555,741,2019-08-16,en,Released
204704,567609,6000000,57615777,96,21.3839,7.094,5884,2019-08-21,en,Released
204878,528888,0,0,118,5.5528,6.962,1332,2019-10-04,en,Released
205048,535292,33000000,49900000,100,10.7741,6.793,2234,2019-10-24,en,Released
205054,540901,20000000,157563598,110,9.3955,6.461,3144,2019-09-12,en,Released
205072,338967,42000000,122810399,99,13.6851,6.888,6436,2019-10-09,en,Released
205076,535544,20000000,194694725,122,7.3301,7.158,1293,2019-09-12,en,Released
205156,515001,14000000,82468705,108,17.4543,7.973,10700,2019-10-18,en,Released
205287,446159,1430000,3554178,131,4.3258,7.634,1180,2019-08-29,pt,Released
205297,453405,140000000,173469516,117,15.3992,6.254,5581,2019-10-02,en,Released
205303,379170,0,0,90,7.8885,7.832,2371,2016-01-01,en,Released
205327,504562,26000000,18377736,145,7.1966,6.685,1650,2019-10-31,en,Released
205383,559969,0,0,123,13.1095,7.054,5870,2019-10-11,en,Released
205425,624932,0,0,65,2.7771,7.548,397,2019-08-26,en,Released
205441,492188,18000000,333686,137,12.0755,7.733,7563,2019-09-28,en,Released
205545,393624,0,10100000,112,7.3333,7.224,1154,2019-08-30,en,Released
205661,420809,185000000,491730089,119,18.933,7.293,6611,2019-10-16,en,Released
205857,491283,10000000,38981322,118,6.1345,6.671,1285,2019-09-27,en,Released
206208,625128,0,0,67,2.3464,7.49,240,2019-09-10,en,Released
206246,619264,1203235,1090116,95,11.5565,6.965,8018,2019-11-08,es,Released
206419,551332,0,232638,125,6.5268,7.47,3226,2019-11-27,en,Released
206449,575776,0,1640866,85,5.8995,6.5,933,2020-10-09,en,Released
206451,530723,0,0,109,5.3253,6.743,799,2019-09-08,en,Released
206499,584962,0,0,82,5.054,5.92,968,2019-09-20,en,Released
206714,431580,75000000,190304772,97,13.2439,7.454,2230,2019-09-19,en,Released
206805,530382,0,0,115,6.1352,6.176,1650,2019-09-27,en,Released
206845,517909,0,0,96,8.4759,6.018,1338,2019-09-27,en,Released
206857,398978,159000000,968853,209,17.3556,7.569,7728,2019-11-01,en,Released
206899,458897,48000000,73279888,118,14.7496,6.4,3210,2019-11-14,en,Released
206939,633190,,,,,,,,,
206959,330457,150000000,1453683476,103,35.0529,7.224,10478,2019-11-20,en,Released
207117,440762,10000000,1011305,105,6.133,5.682,628,2019-10-15,en,Released
207189,481084,40000000,204394183,87,14.0246,6.6,2540,2019-10-10,en,Released
207233,512200,125000000,801693929,123,22.8055,6.868,9611,2019-12-04,en,Released
207309,568091,0,0,99,7.8996,6.768,3008,2019-09-22,en,Released
207311,549053,30000000,121600000,103,9.0725,7.186,2684,2019-11-07,en,Released
207313,546554,40000000,312897920,131,32.0807,7.844,14516,2019-11-27,en,Released
207405,501170,45000000,72385286,152,14.4776,7.147,5058,2019-10-30,en,Released
207796,514921,40000000,3485251,100,7.506,6.805,1227,2019-11-04,en,Released
207830,290859,185000000,261119292,128,20.0772,6.421,5864,2019-10-23,en,Released
208096,506528,17000000,0,125,4.8745,7.316,961,2019-11-01,en,Released
208108,552178,20000000,13601384,127,13.9521,7.528,2619,2019-11-22,en,Released
208205,181812,489900000,1074144248,142,25.5819,6.249,11160,2019-12-18,en,Released
208207,536869,95000000,77276321,110,5.9833,4.083,1061,2019-12-19,en,Released
208289,292011,45000000,33900000,131,11.044,7.4,2807,2019-12-13,en,Released
208429,627725,0,0,120,13.8517,7.63,1158,2020-03-06,en,Released
208469,522212,25000000,50401502,137,12.9818,7.842,2549,2019-12-25,en,Released
208621,548473,6000000,1023510,111,8.6832,6.089,1777,2020-01-24,en,Released
208703,530915,100000000,446064352,119,18.9574,7.984,13916,2019-12-25,en,Released
208737,522162,100000000,127400000,138,14.1602,7.101,2807,2019-11-06,en,Released
208747,511322,10000000,33856058,109,8.2415,6.676,1306,2019-11-08,en,Released
208773,586940,0,0,81,3.654,7.487,1371,2019-11-06,fr,Released
208807,536743,20000000,47803176,132,4.4582,7.109,777,2019-11-27,en,Released
208939,508965,0,0,97,11.1962,8.216,4834,2019-11-08,en,Released
209173,501907,25000000,67900000,109,11.2195,6.961,1809,2019-09-07,en,Released
209311,533444,6000000,2576990,136,7.8698,7.366,841,2019-11-15,en,Released
209315,331482,40000000,332103783,135,22.4323,7.841,7011,2019-12-25,en,Released
209497,565743,0,0,91,5.6504,6.57,1242,2019-06-01,en,Released
209917,525661,32000000,61404394,109,11.1045,6.765,3275,2019-12-13,en,Released
209965,473033,19000000,50023780,136,12.5371,7.2,5577,2019-12-13,en,Released
210175,606856,0,0,113,7.5216,8.14,2366,2019-12-20,en,Released
210271,509967,150000000,0,128,13.5935,6.328,5304,2019-12-10,en,Released
210455,542224,5000000,22304357,87,7.8365,6.035,1617,2020-01-30,en,Released
210539,656594,,,,,,,,,
210569,495764,75000000,205537933,109,18.2502,6.864,11006,2020-02-05,en,Released
210571,539537,7000000,49447308,109,11.5041,5.746,2681,2020-02-12,en,Released
210573,476669,100000000,125897478,131,22.3922,6.706,5224,2021-12-22,en,Released
210577,454626,85000000,319715683,99,24.197,7.268,10594,2020-02-12,en,Released
210847,338762,42000000,39861118,110,7.3864,6.669,5355,2020-03-05,en,Released
210849,481848,109000000,111200000,100,12.6358,7.505,4016,2020-02-19,en,Released
210851,556678,10000000,25200000,125,10.3081,7.004,2007,2020-02-13,en,Released
210859,546121,1000000,5491510,90,10.1523,7.205,2984,2020-11-20,en,Released
210861,522627,22000000,115171795,113,28.8619,7.657,6892,2019-12-03,en,Released
210863,448119,175000000,251410631,101,15.8879,6.57,3955,2020-01-02,en,Released
210865,38700,90000000,426505244,124,19.4939,7.105,8887,2020-01-15,en,Released
210867,443791,50000000,40882928,95,12.9789,6.298,3619,2020-01-08,en,Released
210869,592834,18000000,10200000,99,10.0535,6.858,1429,2020-01-09,en,Released
210973,449924,52000000,239000000,105,3.6742,7.266,2181,2019-12-19,cn,Released
211726,502425,0,2431995,102,7.7036,7.168,1539,2020-03-06,en,Released
212074,457335,15000000,835102,98,6.9595,6.437,2651,2020-02-27,en,Released
212088,653601,0,0,103,4.3301,5.666,616,2020-01-27,en,Released
212281,337401,200000000,69965374,115,14.5642,6.817,7158,2020-09-04,en,Released
212303,627463,0,1338881,88,5.0118,6.287,546,2020-01-31,en,Released
212361,502033,0,516520,121,8.7494,7.7,2949,2020-11-20,en,Released
212371,340102,67000000,49169594,94,17.0917,6.048,3820,2020-08-26,en,Released
212373,500840,0,0,135,6.626,6.531,2289,2020-08-28,en,Released
212461,570670,7000000,144492724,124,16.1046,7.082,6465,2020-02-26,en,Released
212587,581600,0,0,110,6.9343,6.502,2574,2020-03-06,en,Released
212869,565426,0,0,102,6.7104,6.821,2735,2020-02-03,en,Released
212883,586461,0,274674,95,6.0765,6.561,879,2020-01-15,en,Released
213207,508439,200000000,141888276,102,20.3502,7.634,6704,2020-02-29,en,Released
213347,520763,55000000,297372261,97,19.2501,7.428,7642,2021-05-21,en,Released
213397,582014,10000000,20379604,114,14.7177,7.367,3849,2020-12-13,en,Released
213565,558582,2000000,101068,122,7.1217,7.0,562,2020-03-06,en,Released
213585,529485,23000000,14590514,108,8.5771,6.6,1359,2020-03-05,en,Released
213604,547565,12000000,15437703,107,9.3589,6.551,1395,2021-07-15,en,Released
213892,514847,14000000,12400979,90,17.9132,6.653,3818,2020-03-11,en,Released
213898,595671,0,407807,101,5.5227,7.126,603,2020-03-13,en,Released
213914,516486,50300000,0,92,13.9524,7.421,3465,2020-07-09,en,Released
214776,545609,65000000,0,116,14.0147,7.283,6798,2020-04-23,en,Released
215353,615643,2000000,12900000,115,7.6795,7.325,1926,2021-02-12,en,Released
215525,475430,125000000,0,94,8.1179,5.52,1761,2020-05-29,en,Released
215527,597219,0,0,104,5.5912,7.089,1625,2020-05-01,en,Released
215685,578908,0,0,87,5.724,6.117,612,2021-03-25,en,Released
215711,594718,2600000,354023,113,4.2994,6.542,1023,2020-07-24,ru,Released
216402,579583,35000000,2200000,137,9.9091,6.979,1171,2020-07-22,en,Released
216745,582596,0,0,90,5.9981,6.126,1308,2020-05-13,en,Released
216817,385103,90000000,28600000,94,11.6194,6.977,1847,2020-07-08,en,Released
216937,581859,45000000,0,155,5.8864,6.421,1201,2020-06-12,en,Released
216963,435615,2500000,911000,103,5.9746,6.377,1106,2020-10-02,en,Released
217146,576156,0,0,87,5.4095,6.1,741,2020-05-22,en,Released
